ID,Date,Period,Site,Transect,Morphogroup,Family,Genus,Notes,
22Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
23Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
24Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
25Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
26Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
27Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
28Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
29Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
30Chp33,0022-07-25,Post-Bloom,Chipman1,3,OLB,Megachilidae,Megachile,,
31Chp33,0022-07-25,Post-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,
32Chp33,0022-07-25,Post-Bloom,Chipman1,3,GB,Halictidae,Agapostemon,Texanus,
33Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
34Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
35Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
36Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Lasioglossum,,
37Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
38Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
39Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
40Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
41Chp33,0022-07-25,Post-Bloom,Chipman1,3,OLB,Apidae,Diadasia,,
42Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,,
43Chp33,0022-07-25,Post-Bloom,Chipman1,3,OLB,Apidae,Diadasia,,
44Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Andrenidae,Panurginus,,
45Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Andrenidae,Panurginus,,
46Chp33,0022-07-25,Post-Bloom,Chipman1,3,OLB,Apidae,Diadasia,,
47Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
48Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
49Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
50Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
51Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
52Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
53Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
54Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
55Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
56Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
57Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
58Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
59Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
60Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
61Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
62Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
63Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
64Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
65Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
66Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
67Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
68Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
69Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
70Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
71Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
72Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
73Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
74Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Halictus,ligatus,
75Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,
76Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Halictidae,Lasioglossum,,
77Chp33,0022-07-25,Post-Bloom,Chipman1,3,SB,Megachilidae,Hoplitis,,
1Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
2Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
3Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
4Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
5Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
6Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
7Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
8Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
9Chp34,0022-07-25,Post-Bloom,Chipman1,4,SB,Halictidae,Halictus,,
1Hut13,0022-07-20,Post-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,Abodomen broken,
2Hut13,0022-07-20,Post-Bloom,Hutchins,1,SB,Halictidae,Lasioglossum,,
1Hut23,0022-07-20,Post-Bloom,Hutchins,2,OLB,Apidae,Peponapis,*Silas Check,
2Hut23,0022-07-20,Post-Bloom,Hutchins,2,SB,Megachilidae,Megachile,,
3Hut23,0022-07-20,Post-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,head missing,
5Hut23,0022-07-20,Post-Bloom,Hutchins,2,SB,Halictidae,Lasioglossum,,
1Hut33,0022-07-20,Post-Bloom,Hutchins,3,OLB,Andrenidae,Andrena,,
2Hut33,0022-07-20,Post-Bloom,Hutchins,3,OLB,Apidae,Nomada,,
3Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Sphecodes,,
4Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Sphecodes,,
5Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,
6Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,
7Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,
8Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
9Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
10Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
11Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
12Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Halictus,,
13Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
14Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
15Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
16Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
17Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
18Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
19Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
20Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
21Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,"Head missing, recovered",
22Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
23Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
24Hut33,0022-07-20,Post-Bloom,Hutchins,3,SB,Halictidae,Lasioglossum,,
1Hut43,0022-07-20,Post-Bloom,Hutchins,4,OLB,Andrenidae,Andrena,,
2Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,
3Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,
4Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,
5Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,
6Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,
7Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,
8Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,
9Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Halictus,,
10Hut43,0022-07-20,Post-Bloom,Hutchins,4,SB,Halictidae,Lasioglossum,,
2Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
3Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
4Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
5Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
6Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
8Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
9Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
10Plaz13,0022-08-02,Post-Bloom,Plaza,1,SB,Halictidae,Lasioglossum,,
2Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,
3Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Halictus,,
4Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,
5Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,
6Plaz23,0022-08-02,Post-Bloom,Plaza,2,SB,Halictidae,Lasioglossum,,
1Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Megachilidae,Anthidium,sp: manicatum,
2Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Halictus,,
3Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Lasioglossum,,
4Plaz33,0022-08-02,Post-Bloom,Plaza,3,SB,Halictidae,Lasioglossum,,
1Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,,
2Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,Abodomen missing,
3Plaz43,0022-08-02,Post-Bloom,Plaza,4,SB,Halictidae,Lasioglossum,,
1Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Lasioglossum,,
2Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Lasioglossum,,
3Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Halictidae,Halictus,,
4Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Apidae,Ceratina,,
5Ckk13,0022-07-26,Post-Bloom,Clark2,1,SB,Megachilidae,Heriades,,
1Ckk23,0022-07-26,Post-Bloom,Clark2,2,SB,Megachilidae,Heriades,,
1Ckk33,0022-07-26,Post-Bloom,Clark2,3,GB,Megachilidae,Osmia,,
1Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,
2Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,
3Ckk43,0022-07-26,Post-Bloom,Clark2,4,OLB,Apidae,Nomada,,
4Ckk43,0022-07-26,Post-Bloom,Clark2,4,SB,Colletidae,Hylaeus,,
1Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,
2Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,
3Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,
4Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,
5Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Halictus,,
6Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,
7Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,
8Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,
9Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,
10Span13,0022-08-02,Post-Bloom,Spangle,1,SB,Halictidae,Lasioglossum,,
1Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,
2Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,
3Span23,0022-08-02,Post-Bloom,Spangle,2,SB,Halictidae,Halictus,,
1Span33,0022-08-02,Post-Bloom,Spangle,3,BB,Apidae,Bombus,,
2Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Andrenidae,Andrena,,
3Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Andrenidae,Andrena,,
4Span33,0022-08-02,Post-Bloom,Spangle,3,OLB,Halictidae,Lasioglossum,,
5Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,
6Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
7Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
8Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
9Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
10Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
11Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
12Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
13Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Lasioglossum,,
14Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,
15Span33,0022-08-02,Post-Bloom,Spangle,3,SB,Halictidae,Halictus,,
1Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,
2Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,
3Span43,0022-08-02,Post-Bloom,Spangle,4,SB,Halictidae,Lasioglossum,,
1Aso13,0022-07-21,Post-Bloom,Asotin,1,OLB,Andrenidae,Andrena,,
1Aso23,0022-07-21,Post-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
2Aso23,0022-07-21,Post-Bloom,Asotin,2,SB,Halictidae,Lasioglossum,,
1Aso33,0022-07-21,Post-Bloom,Asotin,3,BB,Apidae,Bombus,,
2Aso33,0022-07-21,Post-Bloom,Asotin,3,BB,Apidae,Bombus,,
3Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Apidae,Nomada,,
4Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,*Same as 3SH13,
5Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
6Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
7Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
8Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
9Aso33,0022-07-21,Post-Bloom,Asotin,3,SB,Halictidae,Lasioglossum,,
1Aso43,0022-07-21,Post-Bloom,Asotin,4,BB,Apidae,Bombus,,
2Aso43,0022-07-21,Post-Bloom,Asotin,4,BB,Apidae,Bombus,,
3Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,
4Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,
5Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
6Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
7Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
8Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
9Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
10Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
11Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
12Aso43,0022-07-21,Post-Bloom,Asotin,4,OLB,Andrenidae,Andrena,,
13Aso43,0022-07-21,Post-Bloom,Asotin,4,HB,Apidae,Apis,mellifera,
14Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Apidae,Nomada,,
15Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
16Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
17Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
18Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
19Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
20Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
21Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Andrenidae,Andrena,,
22Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
23Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
24Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
25Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
26Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
27Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
28Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
29Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
30Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
31Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
32Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
33Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
34Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
35Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
36Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
37Aso43,0022-07-21,Post-Bloom,Asotin,4,SB,Halictidae,Lasioglossum,,
1Chp12,0022-07-05,Peak-Bloom,Chipman1,1,HB,Apidae,Apis,mellifera,
2Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Andrenidae,Andrena,,
3Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,
4Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,
5Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Halictus,,
6Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Colletidae,Colletes,,
7Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Apidae,Ceratina,,
8Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Lasioglossum,,
9Chp12,0022-07-05,Peak-Bloom,Chipman1,1,SB,Halictidae,Halictus,Abodomen missing,
1Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,
2Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,
3Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,
4Chp32,0022-07-05,Peak-Bloom,Chipman1,3,HB,Apidae,Apis,mellifera,
5Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
6Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
7Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
8Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
9Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
10Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Apidae,Ceratina,,
11Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,
12Chp32,0022-07-05,Peak-Bloom,Chipman1,3,OLB,Andrenidae,Andrena,,
13Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Halictidae,Lasioglossum,,
14Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,
15Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,
16Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,
17Chp32,0022-07-05,Peak-Bloom,Chipman1,3,SB,Andrenidae,Andrena,,
1Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,
2Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,
3Chp42,0022-07-05,Peak-Bloom,Chipman1,4,HB,Apidae,Apis,mellifera,
4Chp42,0022-07-05,Peak-Bloom,Chipman1,4,BB,Apidae,Bombus,,
5Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
6Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
7Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
8Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
9Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
10Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Apidae,Ceratina,,
11Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,
12Chp42,0022-07-05,Peak-Bloom,Chipman1,4,OLB,Andrenidae,Andrena,,
13Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,
14Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,
15Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,
16Chp42,0022-07-05,Peak-Bloom,Chipman1,4,SB,Andrenidae,Andrena,,
1Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Apidae,Melissodes,,
2Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Megachilidae,Osmia,,
3Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Apidae,Nomada,,
4Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Colletidae,Colletes,,
5Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Andrenidae,Andrena,,
6Kam12,0022-06-30,Peak-Bloom,Kamiak,1,OLB,Halictidae,Lasioglossum,,
7Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,
8Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Lasioglossum,,
9Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,
10Kam12,0022-06-30,Peak-Bloom,Kamiak,1,SB,Halictidae,Dufourea,,
1Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Megachilidae,Osmia,,
2Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
3Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Apidae,Nomada,red,
4Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,
5Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Apidae,Nomada,red,
6Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
7Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
8Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
9Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
10Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Andrenidae,Andrena,,
11Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,
12Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Halictidae,Lasioglossum,,
13Kam22,0022-06-30,Peak-Bloom,Kamiak,2,OLB,Colletidae,Colletes,,
14Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,
15Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,
16Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,
17Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Lasioglossum,,
18Kam22,0022-06-30,Peak-Bloom,Kamiak,2,SB,Halictidae,Dufourea,,
1Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Halictidae,Sphecodes,,
2Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Apidae,Melissodes,,
3Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Apidae,Melissodes,,
4Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Megachilidae,Osmia,,
5Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Apidae,Nomada,,
6Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Apidae,Ceratina,,
7Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Andrenidae,Andrena,,
8Kam32,0022-06-30,Peak-Bloom,Kamiak,3,OLB,Andrenidae,Andrena,,
9Kam32,0022-06-30,Peak-Bloom,Kamiak,3,SB,Andrenidae,Andrena,,
1Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Apidae,Nomada,,
2Kam42,0022-06-30,Peak-Bloom,Kamiak,4,SB,Megachilidae,Anthidium,,
