ID,date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,Notes,Notes
4Aso11,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,1,Solitary,Apidae,Ceratina,1.18,0.66,Male,Male
4Aso32,0022-06-29,2,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Ceratina,1.56,0.92,,
4Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.42,0.95,,
4Chp23,0022-07-25,3,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.19,0.79,,
4Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.6,1.14,,
4Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.21,0.68,Male,Male
4Chpp32,0022-07-05,2,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.29,0.68,M,M
4Chpp42,0022-07-05,2,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.7,1.08,F,F
4Ckk22,0022-06-27,2,Clark2,natural,46.835963,-117.220154,2,Solitary,Apidae,Ceratina,1.41,0.87,,
4SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Apidae,Ceratina,1.39,1.02,,
58Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Ceratina,1.4,0.94,,
59Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Ceratina,1.48,0.94,,
5Chp32,0022-07-05,2,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.66,1.22,,
5Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.58,1.06,,
5Chp42,0022-07-05,2,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.67,0.99,,
5Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.37,0.9,Male,Male
5Chpp32,0022-07-05,2,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.39,0.85,M,M
5Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.44,1,Female,Female
5Chpp42,0022-07-05,2,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.6,1.03,F,F
5Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.31,0.76,,
5Ckk41,0022-06-07,1,Clark2,natural,46.835963,-117.220154,4,Solitary,Apidae,Ceratina,1.33,0.95,Male,Male
5Kam42,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Apidae,Ceratina,1.33,0.9,,
5SH21,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,2,Solitary,Apidae,Ceratina,1.78,1.26,,
60Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Ceratina,1.33,1.02,,
61Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Ceratina,1.41,0.87,,
62Ck41,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Apidae,Ceratina,1.33,0.9,,
6Chp32,0022-07-05,2,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.35,0.86,,
6Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.61,1.12,,
6Chp42,0022-07-05,2,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.56,1.01,,
6Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.39,0.96,Male,Male
6Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.24,0.89,Male,Male
6Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.23,0.76,,
6Ckk41,0022-06-07,1,Clark2,natural,46.835963,-117.220154,4,Solitary,Apidae,Ceratina,1.25,0.82,Male,Male
6Kam32,0022-06-30,2,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Apidae,Ceratina,1.72,1.08,,
7Chp12,0022-07-05,2,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.4,0.96,,
7Chp32,0022-07-05,2,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.65,1.16,,
7Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.56,1.01,,
7Chp42,0022-07-05,2,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.41,0.99,,
7Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.41,0.94,Male,Male
7Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.48,1.02,Female,Female
7Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.37,0.9,,
7SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,1.33,0.9,,
7SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Ceratina,1.26,0.81,abdomen missing,abdomen missing
8Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Ceratina,1.78,1.17,Female,Female
8Chp32,0022-07-05,2,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.47,0.99,,
8Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.59,1.04,,
8Chp42,0022-07-05,2,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.44,0.91,,
8Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.52,0.89,Male,Male
8Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.33,0.85,Male,Male
8Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.44,0.95,,
8SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,1.5,1.04,,
9Aso31,0022-06-08,1,Asotin,natural,46.26055038,-117.29982,3,Solitary,Apidae,Ceratina,1.35,0.97,Male,Male
9Chp32,0022-07-05,2,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.41,1.01,,
9Chp33,0022-07-25,3,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.5,1.15,,
9Chp42,0022-07-05,2,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.25,0.72,,
9Ck11,0022-06-07,1,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.43,1,,
9Ckk32,0022-06-27,2,Clark2,natural,46.835963,-117.220154,3,Solitary,Apidae,Ceratina,1.35,1.08,,
9SH31,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,3,Solitary,Apidae,Ceratina,1.35,0.96,,
9SH41,0022-06-21,1,Smoot ,natural,46.82218897,-117.237749,4,Solitary,Apidae,Ceratina,1.41,1,,
100Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.36,0.89,Male,Male
101Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,1,"Abdomen missing, recovered","Abdomen missing, recovered"
103Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.41,0.95,"Head missing, recovered","Head missing, recovered"
105Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.3,0.85,"Head missing, recovered","Head missing, recovered"
106Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.27,0.93,"Head missing, recovered","Head missing, recovered"
10Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.41,0.98,Male,Male
10Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.27,0.86,Male,Male
10Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.42,0.95,Male,Male
10Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.88,Male,Male
11Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.39,0.93,Male,Male
11Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.33,0.93,Male,Male
11Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.4,0.95,Male,Male
12Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.33,0.86,Male,Male
12Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.23,0.78,"Male, abdomen missing/recovered","Male, abdomen missing/recovered"
12Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.31,0.88,Male,Male
12Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.9,Male,Male
13Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.35,0.89,Male,Male
13Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.43,1.02,Male,Male
13Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.41,0.95,Male,Male
13Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.34,0.82,Male,Male
14Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.2,0.77,Male,Male
14Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.35,0.92,Head missing/recovered,Head missing/recovered
14Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.36,0.94,Male,Male
14Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.37,0.89,Male,Male
15Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.26,0.83,Male,Male
15Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.25,0.8,Male,Male
15Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.22,0.71,Male,Male
15Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.89,Male,Male
16Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.28,0.8,Male,Male
16Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.3,0.78,Male,Male
16Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.52,1.04,Male,Male
16Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.45,0.94,Male,Male
17Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.45,0.86,Male,Male
17Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.33,0.99,Male,Male
17Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.71,1.18,Female,Female
18Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.51,1.06,Male,Male
18Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.22,0.89,Male,Male
18Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.41,0.98,Female,Female
19Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.27,0.84,Male,Male
19Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.35,0.91,Male,Male
19Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.61,1.1,Female,Female
1Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.26,0.89,Male,Male
1Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.32,0.92,Male,Male
1Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,2.38,1.66,Male,Male
1Chpp11,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,1,Solitary,Apidae,Ceratina,1.25,0.83,Male,Male
1Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.42,0.92,Male,Male
20Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.14,0.73,Male,Male
20Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.33,0.79,Male,Male
20Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.46,0.92,Female,Female
21Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.36,0.87,Male,Male
21Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.32,1,Male,Male
21Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.95,Female,Female
22Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.29,1,Male,Male
22Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.57,1.09,Female,Female
23Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.33,0.77,Male,Male
23Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.6,0.96,Female,Female
24Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.27,0.84,Male,Male
24Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.45,0.93,Female,Female
25Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.54,1.1,Male,Male
25Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.81,Male,Male
26Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.4,0.87,Male,Male
26Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.45,0.92,Male,Male
27Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.36,0.86,Male,Male
27Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.35,0.92,Male,Male
28Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.23,0.95,Male,Male
28Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.33,0.77,Male,Male
29Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.46,0.89,Male,Male
29Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.3,0.85,Male,Male
2Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.27,0.73,Male,Male
2Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.44,0.96,Female,Female
2Chpp11,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,1,Solitary,Apidae,Ceratina,1.43,1.03,Female,Female
2Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.24,0.88,Male,Male
2Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.52,1.1,Female,Female
2Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.6,1,Female,Female
30Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.44,0.94,Male,Male
30Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.93,Male,Male
30Chpp31,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Apidae,Ceratina,1.44,1.03,Female,Female
31Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.8,1.19,Female,Female
31Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.85,Male,Male
32Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.24,0.76,"Male, abdomen missing","Male, abdomen missing"
32Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.32,0.88,Male,Male
33Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.22,0.85,"Male, abdomen missing","Male, abdomen missing"
33Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.38,0.92,Male,Male
34Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.33,0.97,Male,Male
34Chpp41,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Apidae,Ceratina,1.45,1.03,Female,Female
35Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.38,0.88,Male,Male
36Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.98,Male,Male
37Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.48,0.98,Male,Male
38Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.46,0.99,Male,Male
39Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.53,1.03,Male,Male
3Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.41,0.99,Male,Male
3Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.36,0.91,Male,Male
3Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.37,0.95,Male,Male
3Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.62,1.05,Female,Female
3Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.34,0.86,,
40Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.26,0.77,Male,Male
41Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.45,0.9,Male,Male
43Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.56,0.99,Female,Female
44Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.32,0.91,Female,Female
45Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.43,1.04,Female,Female
46Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.93,1.25,Female,Female
47Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.73,1.06,Female,Female
48Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.43,1.02,Female,Female
49Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.57,1.08,Female,Female
4Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.32,0.84,Male,Male
4Chp21,0022-06-02,1,Chipman1,semi,46.721549,-117.153,2,Solitary,Apidae,Ceratina,1.66,1.06,Male,Male
4Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.45,0.93,Male,Male
4Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.28,0.76,Male,Male
4Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.39,0.83,Male,Male
4Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.41,0.98,Female,Female
50Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.33,0.91,Female,Female
51Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.91,Female,Female
52Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.65,1.1,Female,Female
53Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.48,0.97,Female,Female
54Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.68,1.12,Female,Female
55Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.44,0.89,Female,Female
56Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.46,1.01,Female,Female
59Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.82,1.23,Female,Female
5Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.41,0.89,Male,Male
5Chp31,0022-06-02,1,Chipman1,semi,46.721549,-117.153,3,Solitary,Apidae,Ceratina,1.3,0.99,Male,Male
5Chp41,0022-06-02,1,Chipman1,semi,46.721549,-117.153,4,Solitary,Apidae,Ceratina,1.36,0.96,Male,Male
5Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.27,0.85,Male,Male
5Ck12,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Apidae,Ceratina,1.36,0.9,Female,Female
5Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.43,0.94,Female,Female
60Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.37,0.93,Female,Female
61Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.62,1.08,Female,Female
62Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.33,0.88,Female,Female
63Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.41,0.97,Female,Female
64Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.9,1.2,Female,Female
65Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.41,1.02,Female,Female
66Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.29,0.82,Female,Female
67Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.56,1.1,Female,Female
68Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.77,1.22,Female,Female
69Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.78,1.17,Female,Female
6Chp11,0022-06-02,1,Chipman1,semi,46.721549,-117.153,1,Solitary,Apidae,Ceratina,1.32,0.83,Male,Male
6Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.34,0.88,Male,Male
6Ck22,0022-06-28,2,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Apidae,Ceratina,1.44,0.99,Female,Female
70Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.35,0.92,Female,Female
71Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.13,0.71,Female,Female
72Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.58,1.1,Female,Female
73Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.38,0.87,Male,Male
74Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.4,0.96,Male,Male
75Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.4,0.89,Male,Male
76Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.39,0.81,Male,Male
77Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.35,0.94,Male,Male
78Chpp21,0022-06-02,1,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Apidae,Ceratina,1.46,0.93,Male,Male
